,ID,Fuzzy Full Name,age,state
3185,2990,harrison burford,73,vic
3186,3465,jaggah ryan,37,other
3187,4530,christopher elrick,92,qld
3188,1111,kyle rees,115,vic
3189,4938,lushia mason,98,nsw
3190,1722,zachary mccurdy,47,nsw
3191,4497,benjamin dola,87,vic
3192,4913,nicholas morcom,88,vic
3193,4116,angelina wheatley,86,wa
3194,1884,hannah egan,86,nsw
3195,3942,tara campbell,43,qld
3196,2425,jasmin kammermann,124,nsw
3197,1712,christina taute,78,qld
3198,3045,taliah carmody,30,vic
3199,266,megan kristalyn,104,vic
3200,630,david pestka,26,nsw
3201,1380,kyle irons,118,qld
3202,4073,arabella hallmaier,30,wa
3203,3455,matthew frew,91,qld
3204,4008,nicholas george,77,wa
3205,4181,nicholas singleton,81,qld
3206,3987,thomas orchard,40,vic
3207,1698,joshua choi-lundberg,86,qld
3208,2591,haythorpe,123,nsw
3209,2897,sam rogan,86,vic
3210,4984,thomas campbell,61,nsw
3211,488,michael seib,72,other
3212,4793,joshua blake,50,vic
3213,3980,nellie clarke,76,sa
3214,3473,cooper geraghty,76,vic
3215,1933,ella rollins,31,qld
3216,4192,jack couzens,76,vic
3217,3519,brock matthews,75,wa
3218,217,chloe paine,72,other
3219,2759,fergus byers,89,sa
3220,236,hamish mason,123,other
3221,435,harry wilde,97,nsw
3222,2510,harriet clarke,65,nsw
3223,4424,jack bartel,118,nsw
3224,4876,jade collinson,58,wa
3225,1124,lily clarke,55,nsw
3226,697,samantha coady,29,vic
3227,3751,annalise vorrasi,54,qld
3228,4976,teaha kyriacou,52,nsw
3229,4167,zarlia gearman,114,other
3230,2821,toby grosser,110,nsw
3231,2016,leon mason,70,qld
3232,3301,vanessa bishop,46,qld
3233,4645,xanthe fullgrabe,40,vic
3234,2230,lucas spargo,31,vic
3235,2545,ashleigh white,98,nsw
3236,3368,sienna richmond,80,wa
3237,4746,gabrielle fargahry-tolba,60,vic
3238,595,lucas portors,86,wa
3239,926,abbey kluske,31,nsw
3240,3073,catherine bartel,116,other
3241,3611,cooper clarke,37,vic
3242,3869,meg herbert,114,sa
3243,1189,nicholas okely,89,qld
3244,3147,mia white,83,sa
3245,4145,william kempe,96,qld
3246,3500,angelica coleman,109,nsw
3247,4460,aidan rees,118,nsw
3248,3977,oliver compton,71,nsw
3249,4968,madeline switalski,53,qld
3250,2745,clain jeffries,118,qld
3251,3646,dante lowe,27,nsw
3252,1875,kelsey warrior,78,vic
3253,1184,connor paine,110,other
3254,4966,lauren green,26,nsw
3255,3530,lucy millar,107,sa
3256,4997,kane george,67,vic
3257,2844,lachlan lanyon,67,other
3258,754,raquel staude,76,nsw
3259,3613,ebony van hees,120,nsw
3260,4128,stephanie noble,44,nsw
3261,2083,felicity white,118,nsw
3262,4515,monique novak,119,vic
3263,4412,jarryd reid,61,qld
3264,1440,alana van geel,114,sa
3265,3207,jacob blunden,112,vic
3266,1369,solomon wasson,40,other
3267,3172,rachel dinh,110,wa
3268,2189,nathan sells,100,nsw
3269,1263,jacob ryan,66,nsw
3270,3122,lilly millar,89,qld
3271,4860,douglas fitzpatrick,119,vic
3272,1490,matthew apted,65,vic
3273,3340,jacob green,58,nsw
3274,714,emiily zeck,124,wa
3275,2162,chloe kammermann,99,qld
3276,901,daniel grainger,80,nsw
3277,2561,lexie myles,64,sa
3278,658,david hobson,123,wa
3279,3643,michael stagoll,105,nsw
3280,3999,sarah roller,105,qld
3281,351,tara maczkowiack,75,nsw
3282,2157,riley bishop,50,qld
3283,3957,samuel green,55,qld
3284,3623,taalia clarke,98,qld
3285,1798,pace berry,107,vic
3286,310,amber white,57,qld
3287,2721,tristan yani,123,qld
3288,4918,christian la rance,66,other
3289,4041,alaiyah stephenson,119,other
3290,2446,brooke homles,88,nsw
3291,4245,mia leane,40,nsw
3292,3250,emiily rau,71,other
3293,1824,liam webb,29,qld
3294,1951,emerson whiteway,81,vic
3295,146,oliver berry,52,nsw
3296,4019,jack reid,81,qld
3297,4389,simone,28,nsw
3298,2384,mcgirr,118,vic
3299,1633,nicholas matson,76,vic
3300,2400,mia ryan,62,nsw
3301,2115,pearson shepherd,122,vic
3302,1759,jake bradshaw,120,wa
3303,1614,jack moscatt,63,vic
3304,1925,nathan simmonds,101,nsw
3305,2058,kody nguyen,63,nsw
3306,3585,mikayla malloney,38,vic
3307,4608,paris green,95,other
3308,1220,lauren weltman,40,nsw
3309,3879,liam dixon,49,nsw
3310,3828,iain berryman,76,wa
3311,4961,jacob careless,47,wa
3312,1920,mathilde cookson,67,nsw
3313,1999,kirra fitzpatrick,110,vic
3314,4975,shelbey green,114,vic
3315,3417,ella campbell,65,nsw
3316,2823,james worsley,59,other
3317,1898,william croker,105,qld
3318,1402,flynn guduguntla,103,nsw
3319,1624,henry martinello,83,qld
3320,2944,caleb menzies,78,nsw
3321,3043,jasmine rundle,101,wa
3322,2888,michael headon,84,nsw
3323,773,john-paul conrick,59,qld
3324,4767,thomas macphail,122,vic
3325,3269,lucy lavokovic,34,sa
3326,1021,nathan rees,103,wa
3327,358,gabriel estcourt,103,nsw
3328,4355,michael fullwood,57,qld
3329,906,anthea,63,qld
3330,4498,heather campbell,111,qld
3331,4604,caitlin morrison,111,nsw
3332,2946,tayla vandelaar,103,vic
3333,3758,timothy jesser,124,vic
3334,785,matthew egan,120,sa
3335,387,alexander eglinton,54,vic
3336,1530,jordan reimer,123,nsw
3337,1225,hayden ballantyne,91,nsw
3338,2813,georgia rees,103,nsw
3339,2504,luke ayres,95,wa
3340,395,casey white,76,wa
3341,4934,charlie roles,62,nsw
3342,692,tiahnee excell,27,nsw
3343,2078,nikki green,61,other
3344,742,jesse rankine,52,qld
3345,850,sean siviour,25,sa
3346,4554,jamie wardle,25,nsw
3347,4462,danielle crosswell,81,other
3348,2956,harry hyland,55,vic
3349,4835,tristan green,60,vic
3350,3733,jacobie meaney,42,nsw
3351,4220,william nguyen,90,sa
3352,3762,kai wilczek,95,wa
3353,4063,aiden roche,84,wa
3354,540,mitchell shepherd,74,nsw
3355,3139,caitlin coxon,108,other
3356,2343,reegan noble,74,vic
3357,214,danielle webb,53,nsw
3358,84,george de boar,119,nsw
3359,152,lewis portlock,100,nsw
3360,4726,raquel,39,qld
3361,3359,dylan needham,49,nsw
3362,2751,beau vincent,76,nsw
3363,307,macey pascoe,77,nsw
3364,2827,mya hoffman,80,other
3365,3505,charli soden,121,nsw
3366,2089,william white,27,sa
3367,4107,brinley ho,93,sa
3368,174,xanthe rasic,72,vic
3369,1607,sarah lanyon,102,other
3370,4625,joshua seddon,115,qld
3371,2501,emiily reid,121,nsw
3372,1155,jessica mayer,90,sa
3373,1788,jacob durbridge,42,nsw
3374,2396,christopher menzies,106,nsw
3375,1178,rachel kerslake,83,other
3376,2525,erin excell,78,qld
3377,3348,blake miles,43,nsw
3378,3982,grace seib,48,vic
3379,1157,matilda kubenk,34,nsw
3380,1707,giorgia smallacombe,25,sa
3381,2069,olivia allanby,41,vic
3382,383,angus mcgregor,107,wa
3383,4981,matthew gulliver,45,nsw
3384,2792,anita afford,85,other
3385,1779,brooklyn white,83,wa
3386,4679,christopher neville,42,qld
3387,1420,sam green,120,nsw
3388,2562,katie binns,121,qld
3389,4174,shai lock,42,vic
3390,2335,lily webb,32,vic
3391,1214,mitchell matthews,65,vic
3392,4204,joshua webb,76,wa
3393,3711,abii hedaux,85,other
3394,1404,reuben clarke,85,nsw
3395,4640,berry,99,nsw
3396,1573,sam hage,81,qld
3397,222,adele shorrock,116,nsw
3398,1084,alexander ryan,93,nsw
3399,1752,carmen lombardi,116,qld
3400,3157,malakai palethorpe,121,nsw
3401,4362,macormack wilkins,116,vic
3402,943,rosie karlsen,120,nsw
3403,650,peter kennealy,117,wa
3404,4578,jasper bysord,67,qld
3405,2399,kalli houldsworth,37,nsw
3406,4816,william tangallpalla,92,nsw
3407,3123,jackson carbone,76,qld
3408,4909,harrison reid,94,qld
3409,1971,amelia green,108,vic
3410,4868,flynn dreyer,123,vic
3411,1106,emiily nguyen,115,nsw
3412,165,ryan allsopp,76,qld
3413,598,james hebberman,48,vic
3414,4390,riley mercorella,70,qld
3415,4433,lily matthews,82,vic
3416,3541,katelyn goldsworthy,36,qld
3417,2564,pino shepherd,114,vic
3418,1321,tyler painter,95,nsw
3419,1205,holly white,96,nsw
3420,458,blake cheers,49,qld
3421,3489,joel dixon,65,qld
3422,4850,cooper rovira,112,other
3423,3355,lily marris,26,nsw
3424,342,elli noble,82,vic
3425,441,william edson,71,nsw
3426,1161,hannah coleman,97,vic
3427,2403,dunnicliff,111,vic
3428,2381,thomas wasley,41,wa
3429,3952,noah herbert,81,sa
3430,4378,mia koeman,57,vic
3431,610,lachlan rau,98,wa
3432,4853,jacqueline coady,102,nsw
3433,3526,lilian berry,121,vic
3434,1113,carmen miles,102,nsw
3435,2336,konstantinos morrison,76,nsw
3436,818,annalise clarke,62,sa
3437,2526,liam doody,53,vic
3438,1796,jake george,104,wa
3439,2029,benjamin cassimatis,76,nsw
3440,4432,isabella salt,39,wa
3441,3887,harvey wang,71,vic
3442,2417,rourke roets,55,other
3443,2824,riley noble,111,sa
3444,1873,gabriel green,34,nsw
3445,1613,connor lowe,63,nsw
3446,3940,tahlia lowe,109,other
3447,2476,abbey simmonds,110,qld
3448,4187,matisse mccaffrey,28,vic
3449,1564,madison green,32,wa
3450,4001,dillon nettleford,76,wa
3451,776,maddison gfarrick,122,nsw
3452,2851,chelsie hlawa,55,vic
3453,4639,jamilla mcdaid,94,qld
3454,3060,rosie brokenshire,47,qld
3455,3464,maggie webb,118,nsw
3456,1514,kiana pieris,87,vic
3457,2533,jayden hick,38,sa
3458,3400,maddison newport,65,nsw
3459,3922,joshua millar,83,qld
3460,4613,robin swiggs,119,qld
3461,3396,cain synnet,36,nsw
3462,511,olivia grubb,119,nsw
3463,1730,kyle straczek,108,vic
3464,308,michael maynard,67,nsw
3465,924,joel teti,98,wa
3466,1832,timothy kinter,105,vic
3467,3537,joshua leaver,59,qld
3468,4783,tahlia donaldson,61,qld
3469,4088,phoebe hage,76,sa
3470,3378,lukas webb,112,nsw
3471,504,joshua balchin,114,sa
3472,480,luke mcphie,113,nsw
3473,4983,hayley tu,67,qld
3474,4418,charlotte scattini,70,nsw
3475,15,kyle brain,61,nsw
3476,4583,lucas daysh,54,vic
3477,1559,jemima belperio,96,nsw
3478,3625,zachary lowe,55,wa
3479,3849,georgia hague,76,vic
3480,1253,cambell clarke,99,wa
3481,20,brody lowe,34,sa
3482,4118,madison nguyen,79,nsw
3483,1039,ethan greenhalgh,84,qld
3484,4875,annabelle ebert,80,wa
3485,4420,alexander vitkunas,25,vic
3486,444,alana zoanetti,73,sa
3487,2389,courtney weller,33,vic
3488,4208,maya bibby,52,qld
3489,933,alicia mollross,119,qld
3490,2977,fiona crossman,90,qld
3491,4014,felicity white,76,sa
3492,3067,joshua beaty,52,vic
3493,1242,jasmyn marceta,42,wa
3494,3773,jessica mckerlie,43,nsw
3495,2495,ella malzard,86,nsw
3496,3027,danielle moody,39,nsw
3497,963,clodagh sieber,114,nsw
3498,2705,holly ryan,93,qld
3499,3198,kristen white,48,wa
3500,1266,emiily walkley,105,wa
3501,4582,daniel mcard,32,nsw
3502,1115,isabelle berry,123,qld
3503,2352,carlin crouch,59,qld
3504,2169,aikaterina hewetson,74,vic
3505,994,emma hoffman,72,qld
3506,457,thomas mcauslan,44,other
3507,2422,keziah thind,101,nsw
3508,101,dillon coleman,71,nsw
3509,2337,sara schiansky,79,nsw
3510,555,harry manthorpe,40,nsw
3511,999,jacob lowe,48,vic
3512,3583,isabella buchhorn,31,vic
3513,2330,sebastian mcneill,76,vic
3514,2250,cooper humphreys,94,nsw
3515,937,oliver netteefold,67,vic
3516,158,abbey,109,vic
3517,1998,william robson,72,other
3518,4526,emiily bramble,95,vic
3519,1480,owen green,108,vic
3520,1462,aleesha rashley,74,nsw
3521,2106,molly hannagan,100,nsw
3522,4842,ainsley shepherdson,76,nsw
3523,228,oliver verner,108,vic
3524,303,maria dun,25,wa
3525,1328,emiily hewson,92,wa
3526,3825,rosie white,122,wa
3527,2687,oscar chegwidden,26,vic
3528,4902,jarrod crouch,106,nsw
3529,3921,jessica mason,92,wa
3530,2385,charlotte wilde,124,qld
3531,2996,keegan stubbs,59,nsw
3532,1156,jackson simmonds,122,nsw
3533,2573,thomas edis,35,nsw
3534,2297,thomas rankine,96,vic
3535,1051,timothy modystach,57,vic
3536,2496,whishaw,117,nsw
3537,2640,jackson ljostad,60,nsw
3538,905,jemima apathy,41,sa
3539,1879,jacob kapeller,88,vic
3540,4717,georgia demetriou,104,nsw
3541,4247,dylan landau,74,nsw
3542,738,charles hurkett,40,sa
3543,3111,bianca bishop,48,nsw
3544,2878,jacob badalassi,107,nsw
3545,2433,joselyn brus,122,other
3546,410,makayla thredgold,71,nsw
3547,17,william dixon,28,nsw
3548,1622,bethanie menzies,37,other
3549,3692,jack berry,94,nsw
3550,3691,tara pratap,94,wa
3551,3687,maya ryan,88,nsw
3552,1816,mitchell noyce,58,wa
3553,2603,nikita leditschke,73,vic
3554,47,finn white,79,qld
3555,2976,zachary nakahara,64,other
3556,2138,daniel dreckow,73,vic
3557,3601,alexandra newberry,55,nsw
3558,1808,gemaley covino,118,other
3559,1488,daniel wojciechowski,74,nsw
3560,2103,jamie hoffman,76,other
3561,4059,gabrielle toseland,104,qld
3562,2559,emiily binns,30,wa
3563,3909,ruby vincent,54,nsw
3564,4884,nicholas coffey,28,other
3565,4800,jordan toms,48,nsw
3566,3947,mitchell trowse,60,vic
3567,2531,isabel nguyen,38,vic
3568,2588,thomas tsonis,111,sa
3569,4702,jamie paterson,38,wa
3570,4615,kalli froscio,56,wa
3571,38,aiden thorpe,97,nsw
3572,1301,sienna manskey,117,vic
3573,4318,timothy matthews,68,nsw
3574,2834,jasmine leditschke,90,vic
3575,3807,isabella ryan,30,qld
3576,1280,francesco cannell,34,nsw
3577,1959,jorja selth,78,nsw
3578,1335,indiana jeffries,45,other
3579,4972,zoe paterson,31,qld
3580,372,lachlan pascoe,77,vic
3581,3308,jared white,76,wa
3582,3423,jasper nguyen,78,vic
3583,2986,olivia santi,65,vic
3584,543,eliza mason,97,sa
3585,3998,annabelle webb,122,nsw
3586,1104,andrew berry,70,sa
3587,526,bailee ryan,83,wa
3588,4087,joshua hoyland,115,wa
3589,4935,luke broadhead,67,qld
3590,805,madison hawes,88,nsw
3591,4147,bethany webb,91,qld
3592,102,elli sindorff,57,sa
3593,3106,finn kazimir,36,sa
3594,3591,jayden markellos,62,sa
3595,205,samuel crimes,76,other
3596,3145,talia holer,40,qld
3597,2147,zack spanton,56,qld
3598,975,damien clarke,52,nsw
3599,1705,alessia smithson,82,vic
3600,1149,sebastian campbell,58,nsw
3601,955,william gohl,121,vic
3602,4454,damien garnett,34,nsw
3603,4503,jake campbell,100,wa
3604,2177,georgia mcvilly,41,nsw
3605,3923,kaitlin egan,83,other
3606,842,talia wotton,46,nsw
3607,2167,sarah campbell,92,qld
3608,4306,levi hunting,66,wa
3609,4000,jasper morrish,60,nsw
3610,1974,natasha clarke,53,sa
3611,2912,blakeston curihual,76,vic
3612,4797,matthew lock,31,sa
3613,1679,lachlan plumb,69,nsw
3614,988,jack andrae,98,vic
3615,652,dylan nickolai,73,nsw
3616,884,riley loehr,124,other
3617,2546,genevieve ronan,26,sa
3618,151,arabella reid,60,qld
3619,4448,madison white,93,qld
3620,4751,hannah quilliam,102,nsw
3621,375,elise miles,76,nsw
3622,1128,alissa yelds,36,sa
3623,2014,jared coleman,96,nsw
3624,1913,liam george,118,vic
3625,3370,nicholas malin,54,nsw
3626,4216,lauren harrington,69,vic
3627,164,ruby jesser,56,nsw
3628,875,danielle tomasevic,97,nsw
3629,453,edward denholm,111,vic
3630,753,micah jolly,27,nsw
3631,1696,kydan edson,66,vic
3632,4970,ethan muthukuda,66,vic
3633,340,ella rawlings,43,vic
3634,284,jaslyn jonjic,99,vic
3635,3872,hannah slape,44,qld
3636,90,barnaby godfrey,78,nsw
3637,1177,michael green,78,wa
3638,3215,nikita green,30,nsw
3639,1966,ruby matthews,118,sa
3640,2424,sam reeh,118,wa
3641,2523,tyler edgecombe,69,vic
3642,4733,benedict hursey,118,qld
3643,1293,emiily stronach,41,other
3644,3655,samantha paterson,78,other
3645,1443,harrison schuster,39,vic
3646,1436,joel waller,50,vic
3647,4031,karissa cannell,64,nsw
3648,3569,madeleine white,84,sa
3649,736,christopher chammen,121,wa
3650,1895,tabitha prytula,31,sa
3651,3700,steven pokkias,89,wa
3652,3033,benjamin rankine,112,nsw
3653,3379,jack rudd,116,nsw
3654,1365,kane tiller,56,vic
3655,706,talia dhara,54,wa
3656,3287,william white,112,wa
3657,2537,harrison weaver,114,nsw
3658,2383,thomas carmody,70,vic
3659,2707,michael berry,113,qld
3660,799,jack green,89,wa
3661,2840,marianne kastrappis,75,vic
3662,1351,nicholas jolly,123,nsw
3663,2065,shana mavrangelos,38,sa
3664,765,harriet tamassy,89,wa
3665,4416,ben nguyen,51,other
3666,3333,cooper fitzpatrick,37,nsw
3667,2001,antonio hage,91,nsw
3668,4232,zali shadbolt,80,wa
3669,1103,grierson,106,other
3670,600,john matthews,86,wa
3671,2209,georgia hantke,98,vic
3672,18,riley kerr-sullivan,25,nsw
3673,2161,connor no,107,sa
3674,3488,emiily mchenry,69,nsw
3675,218,jade browne,43,vic
3676,4555,caleb purbell,75,other
3677,4936,dean lock,109,sa
3678,465,hannah gluck,48,vic
3679,1,isabella everett,113,nsw
3680,4481,connor dantiochia,102,nsw
3681,3439,zack novak,65,sa
3682,4889,hugh fenwick,96,nsw
3683,348,leah clarke,59,vic
3684,2895,joshua kelley,68,qld
3685,4246,taylah nguyen,121,nsw
3686,2146,luke barisic,73,nsw
3687,1738,rebekah whitters,88,nsw
3688,4509,tiller,96,vic
3689,1061,pia chell,84,qld
3690,1963,brooke green,32,wa
3691,2776,abby ryan,57,vic
3692,2071,jack voskulen,70,nsw
3693,4630,max clarke,88,vic
3694,482,wilson white,91,qld
3695,4173,mia fenwick,100,qld
3696,2030,chloe white,41,vic
3697,1204,indiana campbell,81,wa
3698,2928,harriet doogue,115,qld
3699,1915,shawn boothroyd,54,sa
3700,4812,anthony roche,31,other
3701,881,talia berry,55,vic
3702,1797,jessica regalado,80,qld
3703,1993,talia collinson,92,nsw
3704,3945,ellie reid,115,wa
3705,2608,lachlan groenveld,47,nsw
3706,500,sonja clarke,49,vic
3707,4131,jessica webb,99,qld
3708,1098,jacob bradshaw,86,nsw
3709,3827,warrick farragher,32,nsw
3710,1701,georgia laria,107,qld
3711,220,abbey finlay,36,vic
3712,691,kalli detzner,80,qld
3713,1180,carly herbert,68,vic
3714,142,emiily jeffries,99,wa
3715,3334,keely demarco,33,wa
3716,2053,flynn fitzpatrick,70,vic
3717,57,brianna feast,106,nsw
3718,2272,katelyn slack-smith,25,nsw
3719,646,holly paterson,62,qld
3720,4419,jessica mac neill,108,other
3721,1144,joel shepherdson,99,vic
3722,4236,bailee berryman,46,other
3723,2747,joshua crosswell,108,sa
3724,3717,tyler siviour,121,qld
3725,79,joel rundle,46,nsw
3726,3830,nathan samuniuk,41,nsw
3727,1337,ella sztolc,76,qld
3728,180,thomas white,44,qld
3729,115,michael micke,68,sa
3730,839,teegan gaskin,76,nsw
3731,301,benjamin campbell,106,nsw
3732,2436,mitchell mason,111,other
3733,4699,daniella chandler,76,vic
3734,3134,erin embrey,25,nsw
3735,2521,bailey ryan,88,vic
3736,1319,tuscany yen,123,nsw
3737,2718,jye feleppa,55,other
3738,2264,madeline volpato,90,vic
3739,3119,alice wynne,102,vic
3740,3810,kalli watkin,121,vic
3741,607,jessica vogiatzi,63,vic
3742,446,callum everett,40,sa
3743,3961,emma thorpe,103,vic
3744,4561,april mccracken,107,nsw
3745,591,sarah brgles,72,vic
3746,3227,niamh kingsley,118,vic
3747,1541,jessica paine,58,vic
3748,3677,madison marous,121,nsw
3749,3352,kylie webb,38,nsw
3750,728,olivia iacopetta,50,qld
3751,3263,jacob weaver,101,nsw
3752,2901,harrison laing,62,wa
3753,2128,flynn gloster,67,nsw
3754,4307,claudia bihar,109,qld
3755,2188,ella eglinton,61,nsw
3756,4994,jaime mercorella,72,vic
3757,2841,madeleine sideris,39,nsw
3758,979,chloe stanley,76,nsw
3759,105,breony webb,56,nsw
3760,4197,talan stubbs,102,wa
3761,2011,ruby grobler,105,nsw
3762,4395,jessica andretzke,90,qld
3763,4303,alessandra stanley,30,qld
3764,4077,juliana matthews,121,vic
3765,1406,brett beauman,107,vic
3766,3298,alessia krajnc,82,nsw
3767,2579,madalyn mccarthy,62,qld
3768,1757,ruby nguyen,58,vic
3769,4436,pia abat,121,other
3770,286,kiara drechsler,65,other
3771,3536,jade clutterbuck,109,sa
3772,1100,bailey garcia,89,other
3773,495,madison renfrey,117,vic
3774,3845,claire thorpe,60,qld
3775,2732,sebastian garcia,60,sa
3776,3375,jayden rees,89,qld
3777,2630,nicholas mamarika,40,vic
3778,1598,riley neville,81,qld
3779,627,nguyen,106,qld
3780,506,madeline hage,60,nsw
3781,4213,adam matthews,106,other
3782,2587,tori reid,67,vic
3783,2411,james kullmann,112,vic
3784,2658,noah rosato,108,wa
3785,1556,kayden hochuli,35,nsw
3786,1540,isabelle thorpe,52,nsw
3787,2527,ryleh miles,39,nsw
3788,836,breony aujard,37,vic
3789,1812,aurora howie,68,vic
3790,3191,kyle campbell,101,vic
3791,1586,phoenix pinzon,95,wa
3792,2328,tara negrin,86,vic
3793,2885,max mayer,89,vic
3794,4035,chloe worm,124,nsw
3795,4449,olivia boyle,66,nsw
3796,4992,caleb kwiatek,60,qld
3797,3736,alia mogavero,107,nsw
3798,188,greenland,100,vic
3799,1518,alicia fardell,77,nsw
3800,4375,sascha burford,44,vic
3801,4900,charlotte,116,nsw
3802,2267,jacqueline tomich,101,wa
3803,2369,kaitlin katarski,34,nsw
3804,4714,chloe mclaine,76,wa
3805,1901,shelby white,115,vic
3806,2647,timothy twigger,76,vic
3807,3508,jacob campain,72,qld
3808,4571,emma reid,62,qld
3809,1683,andrew renfrey,60,nsw
3810,4369,sienna kilby,30,other
3811,3011,alaiyah klemm,114,vic
3812,1740,oliver beattie,121,vic
3813,2080,emiily hand,97,vic
3814,3017,joshua carmody,119,qld
3815,319,juliana campbell,70,nsw
3816,2769,caitlin weller,26,other
3817,3679,tylah senner,34,qld
3818,707,emma webb,68,nsw
3819,916,tiana white,78,vic
3820,2258,thomas brock,72,sa
3821,2121,sophie masolatti,92,sa
3822,3432,millar,76,nsw
3823,1724,caitlin rider,66,vic
3824,1418,beau dallas,66,vic
3825,3422,alyssa kluske,107,vic
3826,674,kylee clarke,124,qld
3827,3859,leo waterfall,81,vic
3828,1410,kyle colantuono,28,vic
3829,538,lucy eglinton,117,wa
3830,1952,livia swetnam,45,qld
3831,2466,amelia millar,65,vic
3832,574,emma marcola,60,vic
3833,3258,shana ryan,124,nsw
3834,2659,elise padbury,84,vic
3835,1588,jye humberdross,73,qld
3836,2296,caitlyn green,55,nsw
3837,89,ned stephenson,49,vic
3838,426,robert clarke,64,vic
3839,563,madison meaney,76,sa
3840,4720,jack mccarthy,83,vic
3841,231,ellen harrington,111,vic
3842,2752,alexandra allabanda,112,qld
3843,3365,mackenzie rendulic,54,other
3844,4841,connor bergsma,66,nsw
3845,3672,stella mason,73,wa
3846,2703,alyssa coleman,98,qld
3847,2197,finlay bedding,60,nsw
3848,3224,nathan dudley,50,vic
3849,3986,sophie joaquim,92,qld
3850,4670,konstantinos nguyen,51,nsw
3851,4885,lia shelley,73,other
3852,3701,jenna burleigh,109,wa
3853,1431,judah badger,71,other
3854,4098,lily warnock,62,nsw
3855,2625,renai leatham,87,vic
3856,2524,ryan moody,92,nsw
3857,421,deakyn cannell,29,nsw
3858,644,casey meyler,76,nsw
3859,122,bianca ryan,115,wa
3860,1403,zac bellchambers,37,nsw
3861,1675,brigette marlow,26,qld
3862,971,dylan jedynak,104,other
3863,3542,erin lovelock,56,other
3864,3609,gillian lilee,73,other
3865,4381,william minnican,71,qld
3866,1306,erin fassina,68,nsw
3867,3104,louise campbell,31,qld
3868,565,reuben mccarthy,121,nsw
3869,2324,michael scarce,31,other
3870,4941,madeline lowe,59,sa
3871,1745,christian faull,73,other
3872,1814,connor asendorf,95,vic
3873,1146,amy jessup,78,vic
3874,4160,harry waller,56,wa
3875,4708,ellie hamon,49,vic
3876,3938,jack morrison,76,qld
3877,3223,bianca mccarthy,25,vic
3878,804,james kostrzynski,104,vic
3879,3596,nicholas millar,94,wa
3880,4017,sophie canavan,76,wa
3881,3307,chevonne wilkins,52,sa
3882,2565,brigette siviour,55,nsw
3883,2596,amber green,71,nsw
3884,3561,erin clarke,55,nsw
3885,3366,rachel lowe,43,nsw
3886,4023,emiily choi-lundberg,116,vic
3887,3992,braedon spratt,107,nsw
3888,507,ty white,113,other
3889,4261,anthony hope,91,nsw
3890,2007,daniel toms,48,vic
3891,4760,molly clarke,103,nsw
3892,1981,william ryan,72,qld
3893,3103,alisa,84,sa
3894,635,james thorpe,83,qld
3895,3817,jared mason,73,nsw
3896,1278,emiily coleman,121,vic
3897,2247,tabitha walch,86,vic
3898,318,kiria grossman,106,sa
3899,2429,dylan white,108,vic
3900,4125,jayden browne,95,other
3901,2696,campbell nguyen,61,nsw
3902,1567,campbell webb,26,nsw
3903,2966,heath tao,82,nsw
3904,3349,lily noble,26,vic
3905,4986,hunter nguyen,85,nsw
3906,1472,jock wilde,124,nsw
3907,3450,jesse white,42,nsw
3908,182,holly webb,52,sa
3909,844,charlotte crossman,102,nsw
3910,745,tahlia white,67,sa
3911,3527,barnaby westbrook,80,qld
3912,3970,harry camp,76,vic
3913,3852,talia brooker,68,sa
3914,4621,alivia dixon,28,nsw
3915,548,jade worsley,75,qld
3916,715,mia lock,59,nsw
3917,2766,caleb mckane,87,nsw
3918,4830,daniel green,34,vic
3919,2582,madeleine wang,40,vic
3920,2515,abbey colquhoun,28,nsw
3921,4691,william tomney,96,nsw
3922,4790,pearson ryan,123,qld
3923,2704,oscar frew,44,wa
3924,4127,dayna gilfedder,72,nsw
3925,2220,anthony green,45,wa
3926,2915,zachary stanley,121,sa
3927,2326,tayah de lucia,72,qld
3928,2418,chloe mason,84,vic
3929,201,claudia huxley,39,vic
3930,4308,samantha laing,75,sa
3931,4882,charlotte saltiel,95,sa
3932,216,ashleigh de bono,81,sa
3933,2610,josephine highet,112,nsw
3934,1379,amber grubb,39,nsw
3935,4798,bethany crook,54,wa
3936,862,riley green,71,vic
3937,3627,paul maksim,96,vic
3938,4314,samuel david,68,qld
3939,651,nicholas hoyland,104,vic
3940,1762,hayley mort,109,qld
3941,1553,ebony robson,94,nsw
3942,2475,karla wilkins,65,other
3943,549,chloe vincent,110,wa
3944,1985,lund,106,nsw
3945,4310,phoebe dixon,28,other
3946,4036,sophie colquhoun,81,other
3947,3130,emiily reid,105,wa
3948,76,miteff,69,nsw
3949,2938,stephanie dudek,111,qld
3950,4221,megan wilkins,65,vic
3951,1957,kelsea hoebee,27,wa
3952,2061,dylan millar,91,nsw
3953,1558,sebastian collier,67,vic
3954,1366,rory moulton,48,qld
3955,3710,alana morrison,116,vic
3956,293,robert westhorp,55,vic
3957,3517,dante priest,109,nsw
3958,3118,emma rook,59,other
3959,4637,kydan gigney,48,nsw
3960,2073,hayley dolan,28,qld
3961,2038,marlee boss,30,sa
3962,3132,ethan mcdermid,32,nsw
3963,392,harrison reid,79,other
3964,1665,sophie abeywickrama,67,nsw
3965,2492,aidan banham,96,wa
3966,4329,zac doman,109,qld
3967,4846,billy hawes,113,other
3968,1506,madeleine bradshaw,106,nsw
3969,2624,natalia streich,76,vic
